Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
7083050,OCONEE COUNTY,COLHAM FERRY,86,843.29,3.5,51.2,45.3,96.5,86,845.26,5.8,50.0,44.2,94.2,87,869.79,4.6,25.3,70.1,95.4,87,860.26,5.7,29.9,64.4,94.3,86,840.63,9.3,53.5,37.2,90.7
7090198,OGLETHORPE COUNTY,OGLETHORPE EL,178,825.79,7.9,75.8,16.3,92.1,178,830.56,7.9,68.0,24.2,92.1,178,830.22,16.9,53.4,29.8,83.1,177,824.18,19.8,52.0,28.2,80.2,177,810.00,37.3,54.8,7.9,62.7
7100103,PAULDING COUNTY,BESSIE L BAG,117,835.04,12.8,51.3,35.9,87.2,117,843.38,8.5,44.4,47.0,91.5,117,842.44,22.2,29.1,48.7,77.8,117,832.66,20.5,39.3,40.2,79.5,117,828.67,19.7,52.1,28.2,80.3
7100104,PAULDING COUNTY,LILLIAN C POO,77,829.01,9.1,72.7,18.2,90.9,77,829.60,10.4,67.5,22.1,89.6,77,839.45,13.0,48.1,39.0,87.0,77,804.96,41.6,51.9,6.5,58.4,76,803.38,40.8,57.9,1.3,59.2
7100110,PAULDING COUNTY,BURNT HICKORY,167,836.93,4.8,65.9,29.3,95.2,166,851.83,1.8,40.4,57.8,98.2,167,868.27,4.2,21.6,74.3,95.8,167,848.34,7.2,35.9,56.9,92.8,166,845.15,4.2,48.2,47.6,95.8
7100188,PAULDING COUNTY,MCGARITY ELEM,97,833.35,5.2,70.1,24.7,94.8,97,837.16,5.2,56.7,38.1,94.8,97,828.80,19.6,51.5,28.9,80.4,97,815.47,26.8,55.7,17.5,73.2,97,808.48,35.1,60.8,4.1,64.9
7100194,PAULDING COUNTY,FLOYD L SHEL,141,834.43,3.5,72.3,24.1,96.5,141,838.56,5.0,58.2,36.9,95.0,141,858.16,5.7,36.2,58.2,94.3,141,831.93,16.3,49.6,34.0,83.7,141,827.85,13.5,64.5,22.0,86.5
7100197,PAULDING COUNTY,SAM D PANTER,111,823.68,17.1,64.9,18.0,82.9,111,824.40,14.4,67.6,18.0,85.6,111,827.61,21.6,46.8,31.5,78.4,111,810.29,40.5,45.0,14.4,59.5,111,811.52,34.2,56.8,9.0,65.8
7100198,PAULDING COUNTY,NEBO ELEMENTA,164,827.21,9.8,68.3,22.0,90.2,163,829.07,12.3,63.2,24.5,87.7,164,838.69,18.3,43.9,37.8,81.7,164,817.87,34.1,42.7,23.2,65.9,163,811.85,34.4,57.1,8.6,65.6
7100199,PAULDING COUNTY,C A ROBERTS,138,833.21,8.0,63.8,28.3,92.0,138,838.10,8.0,54.3,37.7,92.0,138,847.86,13.0,39.1,47.8,87.0,138,832.52,18.1,47.8,34.1,81.9,138,816.55,28.3,55.1,16.7,71.7
7100204,PAULDING COUNTY,ROLAND W RUS,178,842.51,2.2,61.8,36.0,97.8,177,848.70,2.8,44.6,52.5,97.2,178,850.89,6.7,37.6,55.6,93.3,177,845.79,7.9,43.5,48.6,92.1,177,846.27,7.9,47.5,44.6,92.1
7100210,PAULDING COUNTY,SARA M RAGSD,118,821.64,21.2,61.0,17.8,78.8,118,825.07,21.2,51.7,27.1,78.8,118,824.44,37.3,31.4,31.4,62.7,118,801.10,45.8,47.5,6.8,54.2,118,797.79,56.8,39.0,4.2,43.2
7100294,PAULDING COUNTY,NORTHSIDE ELE,76,831.67,5.3,69.7,25.0,94.7,76,840.75,3.9,53.9,42.1,96.1,76,841.92,11.8,38.2,50.0,88.2,76,833.76,11.8,52.6,35.5,88.2,76,822.13,19.7,71.1,9.2,80.3
7100299,PAULDING COUNTY,ALLGOOD ELEM,165,827.71,9.1,72.7,18.2,90.9,165,831.56,10.9,62.4,26.7,89.1,165,835.91,20.0,38.8,41.2,80.0,165,815.88,30.3,51.5,18.2,69.7,165,816.55,27.3,59.4,13.3,72.7
7100304,PAULDING COUNTY,CONNIE DUGAN,139,832.42,11.5,62.6,25.9,88.5,139,838.42,7.2,54.7,38.1,92.8,139,838.13,15.1,48.2,36.7,84.9,139,825.52,24.5,43.9,31.7,75.5,139,817.34,25.9,61.2,12.9,74.1
7100310,PAULDING COUNTY,HAL HUTCHENS,104,830.49,5.8,75.0,19.2,94.2,104,833.05,8.7,64.4,26.9,91.3,104,843.20,16.3,36.5,47.1,83.7,104,821.66,24.0,51.9,24.0,76.0,104,816.99,26.0,59.6,14.4,74.0
7100392,PAULDING COUNTY,RITCH ELEMENT,80,830.69,8.8,66.3,25.0,91.3,80,835.00,12.5,47.5,40.0,87.5,80,840.76,22.5,32.5,45.0,77.5,80,823.48,28.8,40.0,31.3,71.3,80,814.21,32.5,57.5,10.0,67.5
7101050,PAULDING COUNTY,DALLAS ELEMEN,80,828.01,18.8,56.3,25.0,81.3,80,829.09,16.3,55.0,28.8,83.8,81,823.67,25.9,44.4,29.6,74.1,81,813.49,32.1,45.7,22.2,67.9,80,816.81,33.8,48.8,17.5,66.3
7102052,PAULDING COUNTY,NEW GEORGIA E,61,830.61,6.6,73.8,19.7,93.4,61,833.52,9.8,57.4,32.8,90.2,61,844.98,13.1,37.7,49.2,86.9,61,823.79,26.2,47.5,26.2,73.8,61,818.92,21.3,72.1,6.6,78.7
7103052,PAULDING COUNTY,ABNEY ELEMENT,99,839.06,5.1,56.6,38.4,94.9,99,838.76,6.1,53.5,40.4,93.9,99,845.68,11.1,38.4,50.5,88.9,99,827.23,23.2,44.4,32.3,76.8,99,820.00,21.2,65.7,13.1,78.8
7104052,PAULDING COUNTY,UNION ELEMENT,63,834.32,3.2,74.6,22.2,96.8,63,843.21,3.2,58.7,38.1,96.8,63,837.49,12.7,50.8,36.5,87.3,63,825.98,17.5,55.6,27.0,82.5,63,826.17,12.7,69.8,17.5,87.3
7105050,PAULDING COUNTY,HIRAM ELEMENT,85,828.26,7.1,76.5,16.5,92.9,85,836.20,7.1,57.6,35.3,92.9,86,831.65,20.9,53.5,25.6,79.1,86,817.67,32.6,45.3,22.1,67.4,85,825.08,15.3,64.7,20.0,84.7
7110291,PEACH COUNTY,KAY ROAD ELEM,90,825.14,10.0,76.7,13.3,90.0,89,833.10,9.0,60.7,30.3,91.0,90,811.42,44.4,37.8,17.8,55.6,89,808.93,31.5,58.4,10.1,68.5,90,803.51,36.7,57.8,5.6,63.3
7110391,PEACH COUNTY,HUNT ELEMENTA,139,808.81,32.4,61.2,6.5,67.6,139,819.71,23.7,59.0,17.3,76.3,139,795.50,62.6,30.2,7.2,37.4,139,797.04,55.4,35.3,9.4,44.6,139,792.53,67.6,30.9,1.4,32.4
7111050,PEACH COUNTY,BYRON ELEMENT,107,828.94,10.3,68.2,21.5,89.7,107,836.20,8.4,57.0,34.6,91.6,107,828.21,18.7,54.2,27.1,81.3,106,840.99,11.3,47.2,41.5,88.7,106,811.50,34.0,57.5,8.5,66.0
7120103,PICKENS COUNTY,HILL CITY ELE,109,838.81,5.5,64.2,30.3,94.5,109,850.76,2.8,41.3,56.0,97.2,109,848.00,13.8,35.8,50.5,86.2,109,850.44,6.4,38.5,55.0,93.6,109,826.79,16.5,59.6,23.9,83.5
7120106,PICKENS COUNTY,HARMONY ELEME,129,838.27,3.1,62.8,34.1,96.9,129,838.02,7.8,52.7,39.5,92.2,129,825.45,22.5,51.2,26.4,77.5,129,837.67,17.1,36.4,46.5,82.9,129,832.49,20.2,44.2,35.7,79.8
7120203,PICKENS COUNTY,JASPER ELEMEN,71,832.97,12.7,56.3,31.0,87.3,71,836.96,14.1,47.9,38.0,85.9,71,843.32,18.3,36.6,45.1,81.7,71,832.32,25.4,35.2,39.4,74.6,71,808.63,36.6,59.2,4.2,63.4
7120303,PICKENS COUNTY,TATE ELEMENTA,60,825.75,6.7,71.7,21.7,93.3,60,829.33,10.0,65.0,25.0,90.0,60,817.88,41.7,35.0,23.3,58.3,59,825.97,32.2,33.9,33.9,67.8,58,811.28,41.4,41.4,17.2,58.6
7130297,PIERCE COUNTY,BLACKSHEAR EL,211,832.91,3.8,70.6,25.6,96.2,211,840.52,2.8,55.0,42.2,97.2,211,841.39,11.4,44.1,44.5,88.6,211,831.18,17.5,48.3,34.1,82.5,211,822.00,19.9,64.0,16.1,80.1
7134050,PIERCE COUNTY,PATTERSON ELE,104,832.72,4.8,70.2,25.0,95.2,104,851.37,1.9,46.2,51.9,98.1,104,850.60,4.8,45.2,50.0,95.2,104,847.40,7.7,46.2,46.2,92.3,104,841.27,11.5,51.9,36.5,88.5
7140101,PIKE COUNTY,PIKE COUNTY E,256,832.73,7.4,69.5,23.0,92.6,256,839.77,8.2,52.3,39.5,91.8,256,838.84,9.0,50.8,40.2,91.0,256,838.10,13.7,43.8,42.6,86.3,256,826.91,16.8,61.3,21.9,83.2
7150174,POLK COUNTY,WESTSIDE ELEM,132,825.80,10.6,70.5,18.9,89.4,132,834.16,10.6,59.8,29.5,89.4,132,810.57,34.1,53.0,12.9,65.9,131,828.46,19.8,49.6,30.5,80.2,130,812.62,31.5,59.2,9.2,68.5
7150183,POLK COUNTY,CHEROKEE ELEM,129,828.81,9.3,70.5,20.2,90.7,129,834.95,11.6,54.3,34.1,88.4,129,827.19,23.3,48.8,27.9,76.7,129,835.12,17.8,41.9,40.3,82.2,129,809.61,37.2,52.7,10.1,62.8
7150188,POLK COUNTY,NORTHSIDE ELE,69,835.93,4.3,68.1,27.5,95.7,69,832.86,2.9,73.9,23.2,97.1,69,834.91,11.6,59.4,29.0,88.4,69,817.78,31.9,46.4,21.7,68.1,68,821.63,20.6,64.7,14.7,79.4
7150207,POLK COUNTY,HARPST ACADEM,2,--,--,--,--,--,2,--,--,--,--,--,2,--,--,--,--,--,2,--,--,--,--,--,2,--,--,--,--,--
7150210,POLK COUNTY,VAN WERT ELEM,115,818.70,17.4,68.7,13.9,82.6,115,827.23,15.7,60.9,23.5,84.3,115,825.03,23.5,48.7,27.8,76.5,115,820.59,22.6,51.3,26.1,77.4,114,807.92,36.0,54.4,9.6,64.0
7150274,POLK COUNTY,EASTSIDE ELEM,144,830.81,6.9,68.8,24.3,93.1,144,835.46,9.0,57.6,33.3,91.0,144,834.01,19.4,46.5,34.0,80.6,144,836.78,20.1,36.1,43.8,79.9,144,820.57,25.7,60.4,13.9,74.3
7163050,PULASKI COUNTY,PULASKI CO EL,102,829.62,13.7,62.7,23.5,86.3,102,832.73,8.8,60.8,30.4,91.2,102,833.51,17.6,49.0,33.3,82.4,102,823.05,26.5,43.1,30.4,73.5,102,808.20,44.1,45.1,10.8,55.9
7170113,PUTNAM COUNTY,PUTNAM ELEMEN,226,830.04,7.1,71.2,21.7,92.9,226,843.88,5.3,51.8,42.9,94.7,227,839.76,11.5,46.3,42.3,88.5,227,827.11,19.8,50.7,29.5,80.2,227,818.74,29.5,52.4,18.1,70.5
7180199,QUITMAN COUNTY,NEW QUITMAN C,27,819.48,14.8,74.1,11.1,85.2,27,827.30,7.4,74.1,18.5,92.6,27,806.11,29.6,63.0,7.4,70.4,27,814.70,29.6,59.3,11.1,70.4,27,799.44,48.1,51.9,0.0,51.9
7190105,RABUN COUNTY,RABUN CO ELEM,203,833.65,7.9,65.5,26.6,92.1,203,842.09,7.9,47.8,44.3,92.1,203,849.88,8.9,36.9,54.2,91.1,203,845.95,11.8,37.9,50.2,88.2,203,833.36,20.7,45.8,33.5,79.3
7202050,RANDOLPH COUNTY,RANDOLPH CO E,85,824.93,10.6,75.3,14.1,89.4,85,832.72,12.9,61.2,25.9,87.1,85,829.75,22.4,43.5,34.1,77.6,84,808.51,40.5,45.2,14.3,59.5,85,801.68,47.1,44.7,8.2,52.9
7210101,RICHMOND COUNTY,CRAIG HOUGHTO,54,816.63,24.1,63.0,13.0,75.9,54,829.07,5.6,70.4,24.1,94.4,54,813.33,37.0,48.1,14.8,63.0,54,792.61,51.9,44.4,3.7,48.1,54,813.57,37.0,48.1,14.8,63.0
7210102,RICHMOND COUNTY,HEPHZIBAH ELE,63,819.54,15.9,74.6,9.5,84.1,63,832.51,9.5,66.7,23.8,90.5,63,837.29,12.7,44.4,42.9,87.3,63,812.97,36.5,47.6,15.9,63.5,63,806.62,47.6,46.0,6.3,52.4
7210103,RICHMOND COUNTY,FREEDOM PARK,77,838.53,2.6,66.2,31.2,97.4,78,845.85,5.1,50.0,44.9,94.9,78,828.55,12.8,62.8,24.4,87.2,78,831.35,12.8,57.7,29.5,87.2,77,825.16,20.8,62.3,16.9,79.2
7210104,RICHMOND COUNTY,WILKINSON GAR,58,809.79,24.1,69.0,6.9,75.9,58,815.79,29.3,63.8,6.9,70.7,58,801.88,44.8,46.6,8.6,55.2,58,797.79,51.7,43.1,5.2,48.3,58,793.95,62.1,37.9,0.0,37.9
7210105,RICHMOND COUNTY,DEER CHASE EL,107,820.21,16.8,72.0,11.2,83.2,107,825.09,15.0,68.2,16.8,85.0,107,825.59,23.4,47.7,29.0,76.6,107,812.18,33.6,48.6,17.8,66.4,107,802.41,48.6,46.7,4.7,51.4
7210115,RICHMOND COUNTY,WS HORNSBY,47,815.02,19.1,72.3,8.5,80.9,47,827.32,8.5,76.6,14.9,91.5,47,794.36,61.7,34.0,4.3,38.3,47,796.98,42.6,53.2,4.3,57.4,47,799.15,51.1,44.7,4.3,48.9
7210116,RICHMOND COUNTY,LAMAR MILLE,69,815.83,20.3,72.5,7.2,79.7,69,823.58,18.8,63.8,17.4,81.2,69,799.72,50.7,39.1,10.1,49.3,69,799.07,55.1,36.2,8.7,44.9,69,793.77,59.4,39.1,1.4,40.6
7210177,RICHMOND COUNTY,MEADOWBROOK E,109,814.67,23.9,68.8,7.3,76.1,109,822.01,15.6,67.9,16.5,84.4,109,810.18,39.4,43.1,17.4,60.6,109,794.99,52.3,45.9,1.8,47.7,108,804.84,46.3,50.0,3.7,53.7
7210189,RICHMOND COUNTY,JAMESTOWN ELE,66,818.32,19.7,63.6,16.7,80.3,66,827.02,12.1,63.6,24.2,87.9,66,815.95,31.8,50.0,18.2,68.2,65,805.78,44.6,40.0,15.4,55.4,66,809.95,36.4,56.1,7.6,63.6
7210190,RICHMOND COUNTY,COLLINS ELEME,53,813.26,28.3,67.9,3.8,71.7,53,821.32,24.5,60.4,15.1,75.5,53,806.72,34.0,58.5,7.5,66.0,53,791.68,60.4,39.6,0.0,39.6,53,794.02,62.3,32.1,5.7,37.7
7210194,RICHMOND COUNTY,GOSHEN ELEMEN,72,828.89,8.3,73.6,18.1,91.7,72,832.31,9.7,61.1,29.2,90.3,72,824.08,33.3,38.9,27.8,66.7,72,820.93,26.4,51.4,22.2,73.6,72,812.15,37.5,51.4,11.1,62.5
7210201,RICHMOND COUNTY,SUE REYNOLDS,114,829.06,12.3,65.8,21.9,87.7,115,828.92,10.4,67.0,22.6,89.6,115,829.56,24.3,45.2,30.4,75.7,115,824.63,27.0,40.9,32.2,73.0,115,822.91,25.2,53.0,21.7,74.8
7210205,RICHMOND COUNTY,DIAMOND LAKES,98,809.85,28.6,67.3,4.1,71.4,98,817.16,20.4,71.4,8.2,79.6,98,804.66,42.9,50.0,7.1,57.1,98,799.58,44.9,50.0,5.1,55.1,98,798.40,53.1,45.9,1.0,46.9
7210290,RICHMOND COUNTY,WILLIS FOREMA,60,816.53,16.7,78.3,5.0,83.3,60,823.63,13.3,70.0,16.7,86.7,60,813.03,31.7,45.0,23.3,68.3,59,814.36,23.7,61.0,15.3,76.3,59,806.80,32.2,64.4,3.4,67.8
7210294,RICHMOND COUNTY,TOBACCO ROAD,114,822.37,11.4,75.4,13.2,88.6,113,828.53,15.0,64.6,20.4,85.0,114,812.11,28.9,60.5,10.5,71.1,114,804.35,36.0,58.8,5.3,64.0,114,806.62,42.1,49.1,8.8,57.9
7210297,RICHMOND COUNTY,MCBEAN ELEMEN,82,827.48,9.8,72.0,18.3,90.2,82,829.38,6.1,74.4,19.5,93.9,82,815.95,31.7,51.2,17.1,68.3,82,823.23,20.7,53.7,25.6,79.3,82,818.91,23.2,61.0,15.9,76.8
7210300,RICHMOND COUNTY,LAKE FOREST H,72,821.88,15.3,70.8,13.9,84.7,72,830.69,11.1,62.5,26.4,88.9,72,816.69,33.3,47.2,19.4,66.7,72,819.88,30.6,45.8,23.6,69.4,72,806.40,41.7,52.8,5.6,58.3
7210301,RICHMOND COUNTY,JENKINS WHITE,67,808.13,37.3,59.7,3.0,62.7,67,813.39,25.4,70.1,4.5,74.6,67,801.46,53.7,38.8,7.5,46.3,67,785.07,68.7,29.9,1.5,31.3,67,789.09,79.1,20.9,0.0,20.9
7211054,RICHMOND COUNTY,GARRETT ELEME,44,822.77,15.9,65.9,18.2,84.1,44,828.45,4.5,77.3,18.2,95.5,44,810.34,31.8,56.8,11.4,68.2,44,824.20,20.5,47.7,31.8,79.5,44,813.25,36.4,45.5,18.2,63.6
7211060,RICHMOND COUNTY,NATIONAL HILL,46,827.74,8.7,69.6,21.7,91.3,46,838.04,2.2,54.3,43.5,97.8,46,825.20,21.7,52.2,26.1,78.3,46,819.15,21.7,54.3,23.9,78.3,46,833.22,15.2,54.3,30.4,84.8
7211062,RICHMOND COUNTY,ROLLINS ELEME,73,820.62,13.7,78.1,8.2,86.3,73,827.58,12.3,57.5,30.1,87.7,73,810.70,39.7,52.1,8.2,60.3,70,809.91,35.7,47.1,17.1,64.3,73,803.27,46.6,49.3,4.1,53.4
7211064,RICHMOND COUNTY,WALKER TRADIT,104,841.70,1.9,61.5,36.5,98.1,104,851.09,0.0,39.4,60.6,100.0,104,843.33,8.7,47.1,44.2,91.3,104,843.63,5.8,47.1,47.1,94.2,104,839.04,2.9,67.3,29.8,97.1
7211065,RICHMOND COUNTY,WINDSOR SPRIN,72,815.57,13.9,81.9,4.2,86.1,72,822.31,18.1,69.4,12.5,81.9,72,808.01,37.5,51.4,11.1,62.5,72,820.83,26.4,52.8,20.8,73.6,72,799.67,48.6,51.4,0.0,51.4
7212050,RICHMOND COUNTY,BARTON CHAPEL,71,810.45,26.8,70.4,2.8,73.2,71,823.25,8.5,80.3,11.3,91.5,71,799.61,50.7,40.8,8.5,49.3,71,809.89,32.4,56.3,11.3,67.6,71,800.76,54.9,42.3,2.8,45.1
7212052,RICHMOND COUNTY,COPELAND ELEM,53,814.77,22.6,66.0,11.3,77.4,53,820.53,15.1,67.9,17.0,84.9,52,806.10,44.2,48.1,7.7,55.8,52,799.62,50.0,40.4,9.6,50.0,52,797.19,61.5,34.6,3.8,38.5
7212054,RICHMOND COUNTY,GLENN HILLS E,71,811.46,29.6,63.4,7.0,70.4,71,818.70,21.1,63.4,15.5,78.9,71,805.54,40.8,49.3,9.9,59.2,71,802.82,45.1,43.7,11.3,54.9,71,798.39,53.5,42.3,4.2,46.5
7212058,RICHMOND COUNTY,MERRY ELEMENT,48,819.69,14.6,79.2,6.3,85.4,48,828.48,8.3,72.9,18.8,91.7,48,822.38,25.0,56.3,18.8,75.0,48,811.71,33.3,47.9,18.8,66.7,48,801.73,52.1,41.7,6.3,47.9
7212064,RICHMOND COUNTY,WARREN ROAD E,74,835.18,2.7,67.6,29.7,97.3,74,843.03,2.7,51.4,45.9,97.3,74,835.70,14.9,45.9,39.2,85.1,73,832.68,26.0,31.5,42.5,74.0,73,820.11,27.4,46.6,26.0,72.6
7213050,RICHMOND COUNTY,BAYVALE ELEME,47,815.02,31.9,57.4,10.6,68.1,47,817.57,17.0,72.3,10.6,83.0,47,799.09,46.8,44.7,8.5,53.2,47,795.62,46.8,48.9,4.3,53.2,47,790.79,68.1,31.9,0.0,31.9
7214050,RICHMOND COUNTY,BLYTHE ELEMEN,66,808.80,25.8,72.7,1.5,74.2,66,812.82,25.8,66.7,7.6,74.2,66,788.41,62.1,36.4,1.5,37.9,64,802.97,37.5,53.1,9.4,62.5,64,800.30,51.6,43.8,4.7,48.4
7214054,RICHMOND COUNTY,GRACEWOOD ELE,73,819.58,11.0,82.2,6.8,89.0,73,823.84,8.2,80.8,11.0,91.8,73,819.16,31.5,46.6,21.9,68.5,73,813.37,32.9,49.3,17.8,67.1,72,808.65,41.7,51.4,6.9,58.3
7214058,RICHMOND COUNTY,MONTE SANO EL,50,822.60,12.0,72.0,16.0,88.0,50,834.28,10.0,58.0,32.0,90.0,50,819.10,22.0,58.0,20.0,78.0,50,814.22,26.0,56.0,18.0,74.0,50,808.80,34.0,60.0,6.0,66.0
7214062,RICHMOND COUNTY,SOUTHSIDE ELE,70,815.79,21.4,65.7,12.9,78.6,70,820.89,18.6,62.9,18.6,81.4,69,809.32,43.5,39.1,17.4,56.5,70,800.99,40.0,51.4,8.6,60.0,69,793.74,59.4,39.1,1.4,40.6
7214064,RICHMOND COUNTY,WHEELESS ROAD,68,817.59,17.6,70.6,11.8,82.4,68,824.75,17.6,61.8,20.6,82.4,68,816.51,30.9,51.5,17.6,69.1,68,804.91,44.1,45.6,10.3,55.9,68,812.18,35.3,50.0,14.7,64.7
7214762,RICHMOND COUNTY,TERRACE MANOR,46,816.65,19.6,69.6,10.9,80.4,46,825.63,17.4,52.2,30.4,82.6,46,842.24,19.6,39.1,41.3,80.4,46,806.00,37.0,50.0,13.0,63.0,46,809.26,37.0,47.8,15.2,63.0
7215054,RICHMOND COUNTY,HAINS ELEMENT,37,822.89,8.1,78.4,13.5,91.9,37,829.43,10.8,62.2,27.0,89.2,37,820.51,21.6,64.9,13.5,78.4,37,807.22,32.4,64.9,2.7,67.6,37,812.70,35.1,48.6,16.2,64.9
7220102,ROCKDALE COUNTY,PEEK S CHAPEL,109,832.32,2.8,74.3,22.9,97.2,109,841.13,2.8,56.9,40.4,97.2,109,847.27,11.0,47.7,41.3,89.0,109,818.74,27.5,51.4,21.1,72.5,109,808.80,31.2,61.5,7.3,68.8
7220174,ROCKDALE COUNTY,HONEY CREEK E,85,839.32,1.2,62.4,36.5,98.8,85,846.53,1.2,47.1,51.8,98.8,85,851.79,2.4,47.1,50.6,97.6,85,841.41,7.1,44.7,48.2,92.9,85,825.52,17.6,64.7,17.6,82.4
7220178,ROCKDALE COUNTY,BARKSDALE ELE,90,836.82,2.2,71.1,26.7,97.8,89,851.22,0.0,42.7,57.3,100.0,90,850.89,4.4,45.6,50.0,95.6,89,840.37,9.0,49.4,41.6,91.0,89,829.18,10.1,69.7,20.2,89.9
7220189,ROCKDALE COUNTY,SIMS ELEMENTA,96,828.17,6.3,72.9,20.8,93.8,96,837.72,3.1,59.4,37.5,96.9,97,824.87,19.6,60.8,19.6,80.4,97,815.07,27.8,61.9,10.3,72.2,96,817.50,19.8,71.9,8.3,80.2
7220194,ROCKDALE COUNTY,SHOAL CREEK E,115,829.30,9.6,68.7,21.7,90.4,115,840.97,7.0,43.5,49.6,93.0,115,838.48,12.2,47.0,40.9,87.8,115,823.47,22.6,50.4,27.0,77.4,115,811.38,34.8,59.1,6.1,65.2
7220197,ROCKDALE COUNTY,LORRAINE ELEM,135,842.90,2.2,56.3,41.5,97.8,135,851.93,0.7,42.2,57.0,99.3,135,860.24,3.0,31.9,65.2,97.0,135,858.99,5.2,32.6,62.2,94.8,135,842.93,8.1,45.9,45.9,91.9
7220289,ROCKDALE COUNTY,HIGHTOWER TRA,120,833.00,5.0,70.0,25.0,95.0,120,837.66,5.8,60.0,34.2,94.2,120,837.39,13.3,50.0,36.7,86.7,119,833.03,10.1,52.1,37.8,89.9,119,821.34,21.8,61.3,16.8,78.2
7222050,ROCKDALE COUNTY,FLAT SHOALS E,126,834.48,1.6,71.4,27.0,98.4,126,849.02,0.0,50.8,49.2,100.0,128,836.66,15.6,47.7,36.7,84.4,127,825.78,24.4,42.5,33.1,75.6,125,815.55,24.8,63.2,12.0,75.2
7222052,ROCKDALE COUNTY,PINE STREET E,77,823.18,13.0,70.1,16.9,87.0,77,831.43,10.4,58.4,31.2,89.6,77,827.39,24.7,48.1,27.3,75.3,77,814.83,29.9,54.5,15.6,70.1,77,815.05,26.0,63.6,10.4,74.0
7224050,ROCKDALE COUNTY,HICKS ELEMENT,113,825.99,8.8,77.0,14.2,91.2,113,838.89,4.4,57.5,38.1,95.6,113,835.43,15.0,50.4,34.5,85.0,113,818.46,25.7,54.9,19.5,74.3,113,817.32,21.2,70.8,8.0,78.8
7225050,ROCKDALE COUNTY,HOUSE ELEMENT,86,828.31,7.0,76.7,16.3,93.0,86,838.98,4.7,66.3,29.1,95.3,86,844.51,9.3,47.7,43.0,90.7,86,831.66,10.5,59.3,30.2,89.5,86,819.03,19.8,69.8,10.5,80.2
7230198,SCHLEY COUNTY,SCHLEY COUNTY,106,829.97,5.7,73.6,20.8,94.3,106,837.69,6.6,54.7,38.7,93.4,106,840.22,4.7,52.8,42.5,95.3,106,849.97,10.4,34.0,55.7,89.6,106,831.17,17.0,53.8,29.2,83.0
7240191,SCREVEN COUNTY,SCREVEN CO EL,172,818.25,20.3,69.2,10.5,79.7,172,829.65,12.8,61.0,26.2,87.2,172,818.63,33.1,44.8,22.1,66.9,171,806.05,42.1,43.3,14.6,57.9,171,795.16,60.8,33.9,5.3,39.2
7250296,SEMINOLE COUNTY,SEMINOLE CO E,142,829.68,8.5,68.3,23.2,91.5,142,835.05,8.5,62.0,29.6,91.5,142,835.13,14.8,47.2,38.0,85.2,142,819.69,32.4,42.3,25.4,67.6,142,814.58,33.1,54.9,12.0,66.9
7260103,SPALDING COUNTY,MORELAND ROAD,71,817.86,19.7,66.2,14.1,80.3,71,825.23,19.7,56.3,23.9,80.3,71,833.17,21.1,42.3,36.6,78.9,71,825.86,21.1,45.1,33.8,78.9,71,817.86,31.0,52.1,16.9,69.0
7260192,SPALDING COUNTY,COWAN ROAD EL,114,830.73,8.8,66.7,24.6,91.2,114,838.67,8.8,49.1,42.1,91.2,114,841.62,14.0,41.2,44.7,86.0,114,825.85,20.2,50.0,29.8,79.8,113,819.90,26.5,57.5,15.9,73.5
7260195,SPALDING COUNTY,JORDAN HILL R,58,821.67,17.2,72.4,10.3,82.8,58,830.07,10.3,70.7,19.0,89.7,58,822.84,15.5,67.2,17.2,84.5,58,811.24,27.6,62.1,10.3,72.4,58,812.52,27.6,63.8,8.6,72.4
7260199,SPALDING COUNTY,FUTRAL ROAD E,105,830.51,9.5,66.7,23.8,90.5,105,833.43,12.4,57.1,30.5,87.6,105,835.34,22.9,41.9,35.2,77.1,105,828.52,21.0,47.6,31.4,79.0,105,815.77,32.4,52.4,15.2,67.6
7261050,SPALDING COUNTY,ANNE STREET E,76,815.21,19.7,75.0,5.3,80.3,76,818.63,17.1,76.3,6.6,82.9,76,819.42,21.1,60.5,18.4,78.9,76,793.51,53.9,43.4,2.6,46.1,76,787.57,75.0,25.0,0.0,25.0
7261052,SPALDING COUNTY,JACKSON ROAD,68,825.13,10.3,76.5,13.2,89.7,68,826.00,4.4,83.8,11.8,95.6,68,846.51,10.3,41.2,48.5,89.7,68,821.31,27.9,45.6,26.5,72.1,68,808.84,30.9,63.2,5.9,69.1
7261550,SPALDING COUNTY,ATKINSON ELEM,62,803.13,43.5,54.8,1.6,56.5,62,809.71,29.0,66.1,4.8,71.0,62,806.06,38.7,56.5,4.8,61.3,62,805.87,43.5,43.5,12.9,56.5,62,785.06,82.3,17.7,0.0,17.7
