Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6690289,HALL COUNTY,EAST HALL MID,291,830.13,5.8,74.2,19.9,94.2,291,831.64,10.0,68.4,21.6,90.0,291,815.91,27.1,57.7,15.1,72.9,290,814.61,32.8,52.1,15.2,67.2,290,827.62,24.1,44.5,31.4,75.9
6690294,HALL COUNTY,WEST HALL MID,290,830.14,6.9,69.3,23.8,93.1,290,833.44,8.6,64.8,26.6,91.4,290,810.66,33.1,54.8,12.1,66.9,290,808.18,38.6,52.4,9.0,61.4,289,818.04,27.7,50.2,22.1,72.3
6690389,HALL COUNTY,NORTH HALL MI,292,842.08,3.1,57.9,39.0,96.9,292,843.68,4.1,54.8,41.1,95.9,292,822.11,19.5,59.6,20.9,80.5,290,821.05,19.7,66.2,14.1,80.3,289,814.81,27.3,61.6,11.1,72.7
6694556,HALL COUNTY,SOUTH HALL MI,310,826.54,8.7,73.5,17.7,91.3,309,822.06,12.6,74.4,12.9,87.4,314,814.50,28.0,58.3,13.7,72.0,312,815.90,28.2,58.3,13.5,71.8,307,816.11,35.2,45.9,18.9,64.8
6696420,HALL COUNTY,ALPINE PSYCHO,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
6700106,HANCOCK COUNTY,HANCOCK MIDDL,83,827.10,9.6,79.5,10.8,90.4,83,834.88,10.8,59.0,30.1,89.2,83,800.84,41.0,57.8,1.2,59.0,83,802.27,41.0,55.4,3.6,59.0,83,811.37,27.7,65.1,7.2,72.3
6710197,HARALSON COUNTY,HARALSON CO M,276,829.16,10.1,68.5,21.4,89.9,276,830.05,16.3,58.0,25.7,83.7,276,811.74,31.9,52.9,15.2,68.1,275,820.03,28.7,48.0,23.3,71.3,276,836.08,18.5,39.5,42.0,81.5
6720399,HARRIS COUNTY,HARRIS CO CAR,354,840.50,3.1,54.2,42.7,96.9,354,842.66,4.5,55.6,39.8,95.5,354,822.65,22.0,55.1,22.9,78.0,353,826.16,18.4,57.2,24.4,81.6,350,821.35,23.7,53.4,22.9,76.3
6730191,HART COUNTY,HART COUNTY M,279,834.04,6.5,64.2,29.4,93.5,279,838.56,7.5,54.8,37.6,92.5,279,816.43,24.4,60.9,14.7,75.6,279,812.68,38.0,48.7,13.3,62.0,279,815.82,33.0,46.2,20.8,67.0
6730195,HART COUNTY,HART COUNTY A,7,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--
6740102,HEARD COUNTY,HEARD CO MIDD,166,831.27,5.4,71.7,22.9,94.6,166,833.83,9.0,63.9,27.1,91.0,166,826.73,19.3,49.4,31.3,80.7,166,818.99,22.3,62.7,15.1,77.7,166,827.77,18.1,52.4,29.5,81.9
6750195,HENRY COUNTY,PATRICK HENRY,58,826.57,5.2,79.3,15.5,94.8,47,820.23,25.5,57.4,17.0,74.5,58,797.24,53.4,39.7,6.9,46.6,48,798.85,62.5,31.3,6.3,37.5,48,788.08,68.8,31.3,0.0,31.3
6750206,HENRY COUNTY,DUTCHTOWN MID,433,837.92,1.8,64.4,33.7,98.2,432,841.33,4.4,56.9,38.7,95.6,435,832.58,15.4,52.4,32.2,84.6,432,813.75,34.7,52.3,13.0,65.3,430,821.37,26.3,51.6,22.1,73.7
6750213,HENRY COUNTY,LOCUST GROVE,279,835.26,2.9,71.7,25.4,97.1,279,839.45,6.1,58.4,35.5,93.9,280,816.42,23.9,61.4,14.6,76.1,279,810.11,38.4,53.4,8.2,61.6,278,826.26,18.3,56.5,25.2,81.7
6750215,HENRY COUNTY,HAMPTON MIDDL,279,834.05,4.3,66.3,29.4,95.7,279,838.18,6.5,62.4,31.2,93.5,279,810.68,35.1,51.3,13.6,64.9,279,805.37,42.3,53.4,4.3,57.7,279,799.48,47.3,48.7,3.9,52.7
6750308,HENRY COUNTY,WOODLAND MIDD,237,838.11,3.0,59.9,37.1,97.0,237,843.21,5.1,56.5,38.4,94.9,237,813.62,33.8,49.8,16.5,66.2,236,816.52,30.1,55.1,14.8,69.9,236,824.51,24.2,50.8,25.0,75.8
6750394,HENRY COUNTY,EAGLE S LANDI,336,835.75,3.6,68.5,28.0,96.4,335,841.08,6.3,58.2,35.5,93.7,335,815.01,29.9,56.1,14.0,70.1,335,802.93,47.5,47.5,5.1,52.5,335,817.39,30.1,48.4,21.5,69.9
6750397,HENRY COUNTY,AUSTIN ROAD M,240,835.97,1.3,71.7,27.1,98.8,240,845.93,1.7,55.4,42.9,98.3,240,823.86,20.0,62.5,17.5,80.0,237,810.67,32.5,58.2,9.3,67.5,237,824.25,15.6,62.9,21.5,84.4
6750507,HENRY COUNTY,OLA MIDDLE SC,373,838.94,3.2,61.4,35.4,96.8,372,842.43,4.3,58.6,37.1,95.7,373,820.64,21.4,59.2,19.3,78.6,372,816.23,29.6,58.9,11.6,70.4,372,818.59,26.9,53.2,19.9,73.1
6750603,HENRY COUNTY,LUELLA MIDDLE,270,836.10,3.7,68.9,27.4,96.3,269,838.94,6.3,56.9,36.8,93.7,269,825.61,20.8,53.5,25.7,79.2,269,809.75,37.2,52.4,10.4,62.8,269,808.32,33.5,58.0,8.6,66.5
6750703,HENRY COUNTY,UNION GROVE M,361,848.17,1.4,46.3,52.4,98.6,361,854.19,3.6,41.3,55.1,96.4,361,838.15,12.5,47.1,40.4,87.5,361,823.91,19.4,62.6,18.0,80.6,361,845.26,11.4,38.5,50.1,88.6
6754050,HENRY COUNTY,HENRY CO MIDD,252,831.79,4.4,70.6,25.0,95.6,252,833.92,8.7,65.5,25.8,91.3,252,809.24,38.5,50.0,11.5,61.5,252,803.64,46.0,48.0,6.0,54.0,251,799.02,53.4,42.2,4.4,46.6
6755052,HENRY COUNTY,STOCKBRIDGE M,167,832.63,4.8,72.5,22.8,95.2,167,835.20,8.4,61.1,30.5,91.6,167,817.78,32.9,46.7,20.4,67.1,165,812.72,33.9,51.5,14.5,66.1,166,813.36,37.3,42.8,19.9,62.7
6760105,HOUSTON COUNTY,HUNTINGTON MI,263,839.85,0.8,65.8,33.5,99.2,263,844.48,3.4,56.7,39.9,96.6,265,828.89,17.4,53.2,29.4,82.6,265,822.39,25.7,53.2,21.1,74.3,263,828.69,22.1,46.8,31.2,77.9
6760108,HOUSTON COUNTY,MOSSY CREEK M,215,845.00,3.7,47.0,49.3,96.3,215,849.68,3.7,47.9,48.4,96.3,215,845.32,12.6,43.7,43.7,87.4,215,833.75,14.4,52.6,33.0,85.6,215,849.33,8.4,36.7,54.9,91.6
6760196,HOUSTON COUNTY,FEAGIN MILL M,191,844.43,0.5,57.1,42.4,99.5,191,850.53,1.0,42.9,56.0,99.0,192,841.40,7.8,50.5,41.7,92.2,192,828.36,10.9,66.1,22.9,89.1,191,849.41,8.9,35.6,55.5,91.1
6760200,HOUSTON COUNTY,PERRY MIDDLE,265,836.55,1.5,69.1,29.4,98.5,265,842.57,4.9,57.0,38.1,95.1,267,832.04,12.4,56.2,31.5,87.6,266,821.02,28.9,50.4,20.7,71.1,264,819.24,26.9,51.5,21.6,73.1
6760204,HOUSTON COUNTY,THOMSON MIDDL,244,837.28,4.5,63.5,32.0,95.5,243,836.96,8.6,59.7,31.7,91.4,243,825.33,18.9,56.4,24.7,81.1,241,816.17,30.7,54.8,14.5,69.3,241,819.49,27.4,53.1,19.5,72.6
6760296,HOUSTON COUNTY,BONAIRE MIDDL,274,842.36,2.2,55.8,42.0,97.8,273,846.21,3.7,51.6,44.7,96.3,273,848.41,8.8,44.7,46.5,91.2,273,830.97,13.9,56.8,29.3,86.1,273,836.60,11.7,49.5,38.8,88.3
6761052,HOUSTON COUNTY,NORTHSIDE MID,225,835.91,2.2,72.0,25.8,97.8,225,840.91,4.0,60.4,35.6,96.0,225,824.41,16.0,64.4,19.6,84.0,225,815.54,30.2,53.8,16.0,69.8,225,825.00,21.8,50.7,27.6,78.2
6761058,HOUSTON COUNTY,WATSON CENTER,45,815.16,24.4,71.1,4.4,75.6,45,815.44,22.2,68.9,8.9,77.8,45,783.31,66.7,33.3,0.0,33.3,45,795.58,57.8,35.6,6.7,42.2,45,784.73,71.1,26.7,2.2,28.9
6765056,HOUSTON COUNTY,WARNER ROBINS,251,839.66,2.0,64.1,33.9,98.0,250,843.91,3.2,55.6,41.2,96.8,251,836.37,14.3,53.0,32.7,85.7,251,820.94,21.5,61.0,17.5,78.5,251,831.72,17.5,47.8,34.7,82.5
6770173,IRWIN COUNTY,IRWIN CO MIDD,108,829.78,6.5,70.4,23.1,93.5,108,835.18,10.2,61.1,28.7,89.8,108,807.94,39.8,47.2,13.0,60.2,108,804.43,42.6,51.9,5.6,57.4,108,803.31,46.3,45.4,8.3,53.7
6780109,JACKSON COUNTY,KINGS BRIDGE,109,834.25,2.8,73.4,23.9,97.2,109,837.38,6.4,58.7,34.9,93.6,109,819.39,18.3,65.1,16.5,81.7,107,816.91,24.3,63.6,12.1,75.7,108,812.98,30.6,60.2,9.3,69.4
6780197,JACKSON COUNTY,EAST JACK MID,138,837.87,3.6,65.9,30.4,96.4,138,841.18,5.1,55.1,39.9,94.9,138,826.50,13.0,59.4,27.5,87.0,137,813.82,37.2,44.5,18.2,62.8,137,818.91,25.5,54.7,19.7,74.5
6780297,JACKSON COUNTY,W JACKSON MID,257,838.61,3.5,60.7,35.8,96.5,257,840.11,5.4,57.6,37.0,94.6,259,833.94,13.1,51.0,35.9,86.9,256,825.78,16.8,60.9,22.3,83.2,253,817.91,23.3,64.4,12.3,76.7
6790201,JASPER COUNTY,JASPER CO MID,155,835.68,3.9,67.7,28.4,96.1,155,839.69,5.2,55.5,39.4,94.8,155,817.14,25.8,57.4,16.8,74.2,155,814.34,26.5,65.2,8.4,73.5,154,802.68,44.8,46.8,8.4,55.2
6800101,JEFF DAVIS COUNTY,JEFF DAVIS MI,197,833.15,6.1,66.0,27.9,93.9,196,841.34,8.2,49.5,42.3,91.8,197,830.78,15.7,50.3,34.0,84.3,196,805.83,44.9,48.5,6.6,55.1,196,810.81,35.7,45.9,18.4,64.3
6810296,JEFFERSON COUNTY,LOUISVILLE MI,104,822.93,9.6,76.0,14.4,90.4,104,827.89,13.5,60.6,26.0,86.5,104,825.52,22.1,47.1,30.8,77.9,104,793.22,64.4,33.7,1.9,35.6,104,818.09,30.8,46.2,23.1,69.2
6810396,JEFFERSON COUNTY,WRENS MIDDLE,95,830.25,9.5,66.3,24.2,90.5,95,834.63,11.6,55.8,32.6,88.4,95,823.75,27.4,47.4,25.3,72.6,95,819.01,28.4,52.6,18.9,71.6,95,809.97,34.7,54.7,10.5,65.3
6820101,JENKINS COUNTY,JENKINS CO MI,102,833.73,4.9,69.6,25.5,95.1,102,836.29,6.9,61.8,31.4,93.1,101,814.03,30.7,54.5,14.9,69.3,101,801.32,51.5,43.6,5.0,48.5,100,788.85,68.0,29.0,3.0,32.0
6830101,JOHNSON COUNTY,JOHNSON CO MI,100,832.05,7.0,59.0,34.0,93.0,100,840.49,11.0,49.0,40.0,89.0,100,823.78,22.0,49.0,29.0,78.0,100,807.26,45.0,46.0,9.0,55.0,100,800.00,50.0,44.0,6.0,50.0
6840101,JONES COUNTY,CLIFTON RIDGE,153,833.67,6.5,66.7,26.8,93.5,151,842.44,9.3,51.7,39.1,90.7,153,808.76,34.6,54.2,11.1,65.4,152,819.55,21.1,60.5,18.4,78.9,151,822.08,26.5,45.7,27.8,73.5
6840106,JONES COUNTY,GRAY STATION,266,836.24,4.1,62.0,33.8,95.9,266,840.01,8.3,53.8,38.0,91.7,266,820.93,23.7,56.0,20.3,76.3,264,821.41,26.5,52.3,21.2,73.5,266,827.48,22.6,46.6,30.8,77.4
6850199,LAMAR COUNTY,LAMAR CO MIDD,162,834.77,3.7,67.3,29.0,96.3,162,834.84,8.6,65.4,25.9,91.4,162,816.17,28.4,56.8,14.8,71.6,162,807.19,42.0,51.2,6.8,58.0,162,806.39,38.3,51.2,10.5,61.7
6860101,LANIER COUNTY,LANIER CO MID,114,831.35,2.6,81.6,15.8,97.4,114,836.97,4.4,67.5,28.1,95.6,114,826.68,17.5,57.0,25.4,82.5,112,817.76,27.7,58.9,13.4,72.3,112,841.32,6.3,46.4,47.3,93.8
6870297,LAURENS COUNTY,EAST LAUREN M,162,828.05,8.0,71.6,20.4,92.0,162,830.82,11.1,61.7,27.2,88.9,162,813.37,33.3,49.4,17.3,66.7,161,800.17,51.6,42.9,5.6,48.4,161,798.92,53.4,36.6,9.9,46.6
6872054,LAURENS COUNTY,W LAURENS MID,314,840.45,3.5,59.9,36.6,96.5,314,840.82,5.1,58.6,36.3,94.9,314,836.76,15.6,49.7,34.7,84.4,314,814.39,32.8,52.5,14.6,67.2,312,824.79,28.5,43.3,28.2,71.5
6880101,LEE COUNTY,LEE COUNTY MI,422,838.10,4.0,61.8,34.1,96.0,422,836.42,7.6,60.0,32.5,92.4,422,815.85,29.1,54.0,16.8,70.9,422,817.25,26.8,56.9,16.4,73.2,419,827.28,20.8,50.1,29.1,79.2
6890101,LIBERTY COUNTY,MIDWAY MIDDLE,247,832.80,4.9,70.9,24.3,95.1,248,835.47,6.0,65.7,28.2,94.0,248,811.33,33.1,55.2,11.7,66.9,247,812.47,38.1,50.6,11.3,61.9,246,809.35,35.8,54.5,9.8,64.2
6890195,LIBERTY COUNTY,SNELSON GOLDE,236,827.60,5.9,80.9,13.1,94.1,236,831.94,7.2,72.0,20.8,92.8,234,809.81,32.1,58.1,9.8,67.9,231,799.74,51.1,45.0,3.9,48.9,231,805.41,42.4,48.5,9.1,57.6
6890197,LIBERTY COUNTY,LEWIS FRASIER,281,832.41,3.6,72.6,23.8,96.4,281,840.32,6.8,58.0,35.2,93.2,281,821.44,18.9,60.5,20.6,81.1,281,807.63,36.7,58.0,5.3,63.3,281,822.77,20.6,56.9,22.4,79.4
6900101,LINCOLN COUNTY,LINCOLN CO MI,98,840.40,0.0,63.3,36.7,100.0,98,849.40,0.0,48.0,52.0,100.0,98,828.49,13.3,63.3,23.5,86.7,98,843.37,5.1,52.0,42.9,94.9,98,828.87,15.3,56.1,28.6,84.7
6910105,LONG COUNTY,WALKER MIDDLE,188,831.80,4.3,74.5,21.3,95.7,188,833.30,9.0,63.3,27.7,91.0,187,816.19,26.2,57.8,16.0,73.8,187,815.11,30.5,55.6,13.9,69.5,186,813.54,32.8,53.2,14.0,67.2
6920112,LOWNDES COUNTY,PINE GROVE MI,215,838.22,4.2,63.3,32.6,95.8,215,841.48,4.7,57.7,37.7,95.3,216,829.73,9.7,63.0,27.3,90.3,216,821.36,23.1,61.6,15.3,76.9,215,826.58,21.9,47.4,30.7,78.1
6921052,LOWNDES COUNTY,LOWNDES MIDDL,311,836.23,3.5,68.2,28.3,96.5,310,840.30,6.1,55.5,38.4,93.9,311,826.43,14.8,61.4,23.8,85.2,308,813.84,28.9,60.7,10.4,71.1,304,821.92,26.6,50.0,23.4,73.4
6923050,LOWNDES COUNTY,HAHIRA MIDDLE,254,843.06,2.8,54.7,42.5,97.2,253,850.03,4.0,43.1,53.0,96.0,255,829.95,15.7,55.7,28.6,84.3,253,826.86,14.6,60.9,24.5,85.4,252,832.58,14.3,51.2,34.5,85.7
6931050,LUMPKIN COUNTY,LUMPKIN CO MI,297,836.08,5.7,58.6,35.7,94.3,297,838.56,9.4,54.5,36.0,90.6,296,826.50,21.6,54.4,24.0,78.4,295,823.76,20.3,56.6,23.1,79.7,293,830.10,23.2,44.4,32.4,76.8
6940199,MACON COUNTY,MACON CO MIDD,129,827.66,7.0,77.5,15.5,93.0,129,833.41,7.8,66.7,25.6,92.2,130,813.44,30.0,56.9,13.1,70.0,130,807.24,42.3,49.2,8.5,57.7,129,796.19,58.1,33.3,8.5,41.9
6951052,MADISON COUNTY,MADISON CO MI,356,832.35,6.5,65.7,27.8,93.5,355,833.85,11.3,56.9,31.8,88.7,355,819.93,27.0,48.7,24.2,73.0,354,815.34,35.9,47.2,16.9,64.1,353,837.23,18.1,39.7,42.2,81.9
6960275,MARION COUNTY,MARION COUNTY,107,830.80,8.4,68.2,23.4,91.6,107,842.08,10.3,43.9,45.8,89.7,107,814.15,33.6,46.7,19.6,66.4,107,811.85,43.0,37.4,19.6,57.0,107,818.88,33.6,46.7,19.6,66.4
6970109,MCDUFFIE COUNTY,THOMSONMCDUFF,291,830.39,6.5,69.4,24.1,93.5,289,838.17,9.0,57.4,33.6,91.0,289,814.34,32.9,51.2,15.9,67.1,289,808.45,40.8,46.4,12.8,59.2,287,821.55,31.4,41.1,27.5,68.6
6980101,MCINTOSH COUNTY,MCINTOSH CO M,131,827.65,9.9,68.7,21.4,90.1,132,829.44,14.4,59.8,25.8,85.6,132,799.75,46.2,47.7,6.1,53.8,132,800.68,51.5,42.4,6.1,48.5,132,791.87,61.4,35.6,3.0,38.6
6990400,MERIWETHER COUNTY,GREENVILLE MI,85,819.15,9.4,85.9,4.7,90.6,85,818.60,17.6,72.9,9.4,82.4,85,806.75,36.5,51.8,11.8,63.5,85,795.01,63.5,35.3,1.2,36.5,84,791.31,60.7,38.1,1.2,39.3
6995050,MERIWETHER COUNTY,MANCHESTER MI,151,825.44,9.9,75.5,14.6,90.1,151,829.05,9.9,69.5,20.5,90.1,151,801.49,47.7,45.0,7.3,52.3,151,801.60,47.7,49.7,2.6,52.3,151,801.77,46.4,46.4,7.3,53.6
7000310,MILLER COUNTY,MILLER CO MID,93,830.71,2.2,76.3,21.5,97.8,93,830.61,5.4,76.3,18.3,94.6,93,815.80,24.7,61.3,14.0,75.3,93,816.98,23.7,62.4,14.0,76.3,93,829.78,18.3,48.4,33.3,81.7
7010105,MITCHELL COUNTY,BACONTON COMM,50,836.68,0.0,70.0,30.0,100.0,50,844.36,0.0,60.0,40.0,100.0,50,815.74,32.0,54.0,14.0,68.0,50,825.34,18.0,64.0,18.0,82.0,50,827.84,24.0,46.0,30.0,76.0
7010197,MITCHELL COUNTY,MITCHELL CO M,136,823.15,7.4,85.3,7.4,92.6,136,831.04,5.9,71.3,22.8,94.1,136,816.50,24.3,64.0,11.8,75.7,135,807.48,39.3,55.6,5.2,60.7,135,805.27,37.0,57.0,5.9,63.0
7020177,MONROE COUNTY,BANKS STEPHEN,144,843.63,2.8,52.8,44.4,97.2,145,850.66,4.8,42.1,53.1,95.2,145,837.67,11.7,50.3,37.9,88.3,145,828.03,19.3,54.5,26.2,80.7,145,842.22,10.3,43.4,46.2,89.7
7020305,MONROE COUNTY,WILLIAM M HUB,128,838.12,0.8,69.5,29.7,99.2,128,841.53,5.5,59.4,35.2,94.5,128,830.54,13.3,60.2,26.6,86.7,128,823.05,27.3,47.7,25.0,72.7,128,803.59,43.8,44.5,11.7,56.3
7030101,MONTGOMERY COUNTY,MONTGOMERY CO,92,828.61,14.1,65.2,20.7,85.9,89,839.40,10.1,47.2,42.7,89.9,91,805.51,41.8,46.2,12.1,58.2,89,813.79,32.6,51.7,15.7,67.4,88,815.76,29.5,53.4,17.0,70.5
7045050,MORGAN COUNTY,MORGAN CO MID,254,838.96,3.5,61.0,35.4,96.5,254,846.24,4.7,49.2,46.1,95.3,255,823.01,23.1,54.5,22.4,76.9,254,821.75,24.0,56.7,19.3,76.0,252,836.77,15.5,42.1,42.5,84.5
7050108,MURRAY COUNTY,MOUNTAIN CREE,16,810.75,25.0,75.0,0.0,75.0,16,806.88,31.3,68.8,0.0,68.8,16,774.69,81.3,18.8,0.0,18.8,16,773.56,93.8,6.3,0.0,6.3,16,771.44,87.5,12.5,0.0,12.5
7050204,MURRAY COUNTY,NEW BAGLEY MI,278,836.87,2.9,67.3,29.9,97.1,278,839.87,5.0,58.6,36.3,95.0,278,811.88,29.5,60.1,10.4,70.5,278,813.60,32.4,56.1,11.5,67.6,278,824.38,23.7,50.0,26.3,76.3
7054050,MURRAY COUNTY,GLADDEN MIDDL,272,833.38,7.4,65.8,26.8,92.6,272,840.31,8.5,51.8,39.7,91.5,271,812.09,30.6,55.7,13.7,69.4,271,821.10,23.6,57.6,18.8,76.4,271,819.93,27.3,50.2,22.5,72.7
7060100,MUSCOGEE COUNTY,MIDLAND MIDDL,261,837.41,1.1,67.8,31.0,98.9,261,842.98,3.1,57.1,39.8,96.9,261,831.96,16.1,51.0,33.0,83.9,260,811.97,30.8,60.0,9.2,69.2,258,817.88,25.2,57.0,17.8,74.8
7060178,MUSCOGEE COUNTY,FORT MIDDLE S,175,827.93,5.1,77.7,17.1,94.9,174,832.33,6.9,67.8,25.3,93.1,174,806.77,36.8,56.9,6.3,63.2,174,798.59,49.4,47.7,2.9,50.6,174,799.67,43.7,52.3,4.0,56.3
7060180,MUSCOGEE COUNTY,MARSHALL MIDD,79,816.47,15.2,78.5,6.3,84.8,79,827.99,16.5,62.0,21.5,83.5,79,797.77,43.0,50.6,6.3,57.0,79,785.20,79.7,20.3,0.0,20.3,79,790.81,57.0,40.5,2.5,43.0
7060196,MUSCOGEE COUNTY,BLACKMON ROAD,264,839.45,4.5,59.5,36.0,95.5,264,847.21,5.3,45.5,49.2,94.7,264,824.45,21.2,55.7,23.1,78.8,264,825.25,21.6,53.4,25.0,78.4,263,828.16,17.5,55.1,27.4,82.5
7060204,MUSCOGEE COUNTY,VETERANS MEMO,242,837.18,4.1,62.0,33.9,95.9,242,843.76,6.6,50.8,42.6,93.4,242,813.12,32.2,53.7,14.0,67.8,242,808.12,40.1,52.5,7.4,59.9,242,812.11,32.2,52.5,15.3,67.8
7060300,MUSCOGEE COUNTY,BAKER MIDDLE,105,825.30,8.6,75.2,16.2,91.4,105,823.36,14.3,67.6,18.1,85.7,107,804.86,40.2,49.5,10.3,59.8,107,789.85,67.3,32.7,0.0,32.7,105,796.05,55.2,38.1,6.7,44.8
7060301,MUSCOGEE COUNTY,EAST COLUMBUS,214,828.73,6.5,76.2,17.3,93.5,214,830.44,11.2,64.5,24.3,88.8,214,801.86,43.5,51.9,4.7,56.5,214,792.25,65.0,31.8,3.3,35.0,213,799.74,48.4,45.5,6.1,51.6
7060401,MUSCOGEE COUNTY,DOUBLE MIDDLE,167,827.59,10.8,70.1,19.2,89.2,168,831.01,12.5,56.0,31.5,87.5,168,793.68,55.4,41.1,3.6,44.6,164,798.71,57.9,37.8,4.3,42.1,166,802.81,45.8,44.6,9.6,54.2
7062050,MUSCOGEE COUNTY,ARNOLD MIDDLE,237,835.43,6.8,58.2,35.0,93.2,236,841.73,6.4,50.0,43.6,93.6,237,832.59,21.5,45.1,33.3,78.5,235,813.92,34.0,50.6,15.3,66.0,232,820.68,26.7,49.6,23.7,73.3
7062066,MUSCOGEE COUNTY,RICHARDS MIDD,246,833.91,7.7,62.2,30.1,92.3,246,841.13,10.2,52.0,37.8,89.8,246,811.51,34.6,50.8,14.6,65.4,241,809.67,41.1,49.4,9.5,58.9,242,810.77,35.1,49.2,15.7,64.9
7062067,MUSCOGEE COUNTY,ROTHSCHILD MI,178,822.51,8.4,84.8,6.7,91.6,178,822.78,14.0,69.1,16.9,86.0,177,796.81,52.5,45.2,2.3,47.5,175,787.27,75.4,24.0,0.6,24.6,173,810.14,38.7,47.4,13.9,61.3
7065058,MUSCOGEE COUNTY,EDDY MIDDLE S,131,822.76,11.5,77.1,11.5,88.5,131,828.68,13.0,61.8,25.2,87.0,131,797.21,45.0,52.7,2.3,55.0,130,790.62,70.8,26.9,2.3,29.2,129,790.16,65.1,34.9,0.0,34.9
7070101,NEWTON COUNTY,VETERANS MEMO,373,831.16,5.6,71.0,23.3,94.4,373,834.49,9.7,60.3,30.0,90.3,373,812.09,31.6,55.8,12.6,68.4,373,810.07,35.4,54.7,9.9,64.6,373,802.18,45.0,48.8,6.2,55.0
7070107,NEWTON COUNTY,PROJECT ADVEN,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--
7070113,NEWTON COUNTY,CHALLENGE CHA,23,813.87,13.0,87.0,0.0,87.0,23,809.26,26.1,73.9,0.0,73.9,23,779.48,73.9,26.1,0.0,26.1,22,789.73,72.7,27.3,0.0,27.3,22,782.82,77.3,22.7,0.0,22.7
7070114,NEWTON COUNTY,LIBERTY MIDDL,360,829.29,4.7,78.6,16.7,95.3,359,833.08,7.2,66.6,26.2,92.8,361,804.05,43.2,50.4,6.4,56.8,359,801.89,49.9,46.2,3.9,50.1,358,797.68,53.6,43.0,3.4,46.4
7070117,NEWTON COUNTY,CLEMENTS THEM,33,834.42,3.0,75.8,21.2,97.0,33,839.94,6.1,51.5,42.4,93.9,33,821.36,21.2,60.6,18.2,78.8,33,810.55,30.3,66.7,3.0,69.7,33,811.64,27.3,66.7,6.1,72.7
7070196,NEWTON COUNTY,COUSINS MIDDL,221,832.65,6.8,65.2,28.1,93.2,221,834.81,9.0,61.5,29.4,91.0,221,820.50,24.9,56.6,18.6,75.1,219,812.95,34.2,53.9,11.9,65.8,219,807.38,39.7,50.2,10.0,60.3
7070398,NEWTON COUNTY,INDIAN CREEK,410,835.85,4.9,62.4,32.7,95.1,410,837.99,5.1,63.7,31.2,94.9,410,819.75,19.0,64.1,16.8,81.0,409,815.96,27.9,58.2,13.9,72.1,408,821.62,22.8,52.7,24.5,77.2
7080193,OCONEE COUNTY,OCONEE CO MID,242,848.55,2.1,47.5,50.4,97.9,242,855.24,3.3,40.1,56.6,96.7,242,846.29,9.1,42.6,48.3,90.9,242,830.25,15.7,54.1,30.2,84.3,241,837.12,12.0,47.7,40.2,88.0
7080198,OCONEE COUNTY,MALCOM BRIDGE,227,847.67,0.9,46.3,52.9,99.1,226,855.95,2.2,38.9,58.8,97.8,227,841.41,11.5,44.9,43.6,88.5,225,830.84,16.9,53.8,29.3,83.1,225,841.01,10.7,40.9,48.4,89.3
7093050,OGLETHORPE COUNTY,OGLETHORPE MI,185,833.17,7.0,65.9,27.0,93.0,185,835.85,9.2,55.1,35.7,90.8,185,824.77,21.1,58.4,20.5,78.9,185,813.31,35.7,52.4,11.9,64.3,184,831.13,23.9,38.6,37.5,76.1
7100108,PAULDING COUNTY,SAMMY MCCLURE,303,842.52,2.6,54.8,42.6,97.4,303,841.45,5.0,59.1,36.0,95.0,305,824.21,16.4,63.6,20.0,83.6,305,819.50,23.3,63.3,13.4,76.7,303,829.93,17.2,51.2,31.7,82.8
7100192,PAULDING COUNTY,S PAULDIN MID,202,834.94,3.5,69.3,27.2,96.5,202,830.28,9.9,64.9,25.2,90.1,202,815.23,29.2,52.0,18.8,70.8,202,816.77,31.7,51.5,16.8,68.3,202,820.20,24.8,52.0,23.3,75.2
7100201,PAULDING COUNTY,LENA MAE MOSE,302,841.14,1.0,64.6,34.4,99.0,302,843.04,3.0,59.6,37.4,97.0,302,829.41,15.2,56.0,28.8,84.8,302,822.57,23.5,56.6,19.9,76.5,302,831.08,19.9,44.7,35.4,80.1
7100297,PAULDING COUNTY,J A DOBBINS M,277,833.59,5.1,68.6,26.4,94.9,277,837.64,6.9,57.4,35.7,93.1,277,820.01,22.0,58.1,19.9,78.0,276,812.09,32.2,58.0,9.8,67.8,276,818.67,26.8,54.3,18.8,73.2
